acc_ref,beat_no,severity,no_vehicle,no_casualt,a_date,a_day,a_date_day,a_date_mon,a_date_yr,a_time_hr,a_time_min,loc_auth,road1_class,road1_no,road_type,speed_limi,junc_det,junc_ctrl,road2_class,road2_no,light_cond,weather,road_surf,spec_cond,cway_hzrds,ovrtk_patrn,easting,northing,net_id,net_type,acc_type,text_id,division,Postcode,ped_xing_hc,ped_xing_p,place_reported,latitude,longitude,geojson
33112,,Slight,2,1,04/01/2012,Wednesday,4,January,12,13,35,230,A,1,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Raining with high winds,Dry,None,None,No overtaking,330070,672790,2106403,Segment,T.V.N.P.,354392,unset,EH151LE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9431017755,-3.11974207419,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.11974207419, 55.9431017755}}"
34612,,Slight,2,1,18/01/2012,Wednesday,18,January,12,9,32,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,321530,674380,520395,Junction,T.V.N.P.,354393,unset,EH43RQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9560675545,-3.25691507375,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.25691507375, 55.9560675545}}"
34812,,Slight,1,1,17/01/2012,Tuesday,17,January,12,22,30,230,Unclassified,,Single carriageway - 2 lanes,60,Not at or within 20 metres of junction,unset,\,,Darkness: no street lighting,Fine (without high winds),Dry,Road signing defective or obscured,None,No overtaking,312900,670230,0,Unset,S.V.N.P.,354394,unset,EH288NR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9173004039,-3.39376535174,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.39376535174, 55.9173004039}}"
35212,,Slight,2,1,17/01/2012,Tuesday,17,January,12,17,30,230,Unclassified,,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,318560,675030,519696,Junction,T.V.N.P.,354395,unset,EH46BU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere,55.9614125624,-3.30467068656,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.30467068656, 55.9614125624}}"
35712,,Slight,1,1,18/01/2012,Wednesday,18,January,12,16,40,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325930,676200,519232,Junction,Pedestrian,354396,unset,EH64BP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9731166958,-3.1869547803,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.1869547803, 55.9731166958}}"
35812,,Slight,1,1,18/01/2012,Wednesday,18,January,12,16,49,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,C,,Daylight: street lights present,Other,Dry,None,None,No overtaking,327190,675740,519544,Junction,Bus,354397,unset,EH68HR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9691768142,-3.16664393876,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.16664393876, 55.9691768142}}"
36012,,Slight,2,1,18/01/2012,Wednesday,18,January,12,14,10,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,324480,674510,0,Unset,T.V.N.P.,354398,unset,EH41NH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9577082094,-3.20971113099,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.20971113099, 55.9577082094}}"
36312,,Slight,1,1,18/01/2012,Wednesday,18,January,12,15,57,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,330010,671740,553958,Segment,Pedestrian,354399,unset,EH164JZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9336597189,-3.12043025765,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.12043025765, 55.9336597189}}"
36712,,Slight,1,1,16/01/2012,Monday,16,January,12,9,55,230,A,7,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325920,673700,569273,Segment,Pedestrian,354400,unset,EH11QN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.950655467,-3.18642762485,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.18642762485, 55.950655467}}"
39612,,Slight,3,2,20/01/2012,Friday,20,January,12,10,26,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,328110,670790,568093,Segment,Bus,354401,unset,EH165RE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9248445759,-3.15058652073,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.15058652073, 55.9248445759}}"
40412,,Slight,2,1,16/01/2012,Monday,16,January,12,15,45,230,A,702,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324510,672060,522024,Junction,Cyclist,354402,unset,EH104DE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,Elsewhere,55.9357025554,-3.20854492116,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.20854492116, 55.9357025554}}"
41512,,Slight,3,2,21/01/2012,Saturday,21,January,12,12,10,230,A,1,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,328270,674150,523383,Junction,M.V.N.P.,354403,unset,EH87AD,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9550547997,-3.14891960149,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.14891960149, 55.9550547997}}"
41612,,Slight,1,1,21/01/2012,Saturday,21,January,12,14,18,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,328420,667870,0,Unset,S.V.N.P.,354404,unset,EH178SE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.8986572932,-3.14485285145,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.14485285145, 55.8986572932}}"
42112,,Slight,1,1,20/01/2012,Friday,20,January,12,8,25,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322000,676250,0,Unset,Pedestrian,354405,unset,EH44HP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9729435335,-3.24993018089,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.24993018089, 55.9729435335}}"
42312,,Slight,3,2,21/01/2012,Saturday,21,January,12,14,0,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323750,675880,0,Unset,M.V.N.P.,354406,unset,EH52DL,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9699006488,-3.22178935806,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.22178935806, 55.9699006488}}"
43612,,Slight,1,1,20/01/2012,Friday,20,January,12,21,0,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,320270,669810,565043,Segment,Cyclist,354407,unset,EH143AQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9148050109,-3.27574182735,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.27574182735, 55.9148050109}}"
43912,,Slight,1,1,22/01/2012,Sunday,22,January,12,18,30,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326760,676230,0,Unset,Pedestrian,354408,unset,EH65LJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9735135375,-3.17366553824,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.17366553824, 55.9735135375}}"
44912,,Serious,2,1,20/01/2012,Friday,20,January,12,7,30,230,A,90,Single carriageway - 2 lanes,40,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,321720,674800,555525,Segment,Cyclist,354409,unset,EH42AG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere,55.9598716843,-3.25399451002,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.25399451002, 55.9598716843}}"
45012,,Slight,2,1,23/01/2012,Monday,23,January,12,11,40,230,A,8,Dual carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325810,674000,520635,Junction,Bus,354410,unset,EH22AN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,At scene,55.9533336622,-3.18827145759,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.18827145759, 55.9533336622}}"
45212,,Slight,1,1,23/01/2012,Monday,23,January,12,9,0,230,Unclassified,,One way Street,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326690,672300,566267,Segment,Pedestrian,354411,unset,EH165AA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9381960343,-3.17371811988,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.17371811988, 55.9381960343}}"
46212,,Slight,2,1,18/01/2012,Wednesday,18,January,12,14,30,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326370,672950,532747,Junction,Cyclist,354412,unset,EH89SN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.9439866873,-3.17901760738,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.17901760738, 55.9439866873}}"
47212,,Slight,1,1,21/01/2012,Saturday,21,January,12,16,0,230,B,901,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325400,675010,519819,Junction,Pedestrian,354413,unset,EH74EN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9623438744,-3.19511623349,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.19511623349, 55.9623438744}}"
48012,,Slight,2,2,24/01/2012,Tuesday,24,January,12,11,0,230,C,,Single carriageway - 2 lanes,30,Other junction,Automatic Traffic Signal,C,,Daylight: no street lighting,Raining (without high winds),Dry,None,None,No overtaking,325620,673580,521124,Junction,T.V.N.P.,354414,unset,EH12NT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9495310606,-3.19119800445,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.19119800445, 55.9495310606}}"
48112,,Slight,2,1,23/01/2012,Monday,23,January,12,18,50,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,319370,672730,551794,Segment,Cyclist,354415,unset,EH127UJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9408870773,-3.29101037772,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.29101037772, 55.9408870773}}"
48812,,Slight,2,1,23/01/2012,Monday,23,January,12,8,35,230,A,900,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326080,674450,520665,Junction,Cyclist,354416,unset,EH13NQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere,55.9574180269,-3.18407142393,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.18407142393, 55.9574180269}}"
51212,,Slight,1,1,23/01/2012,Monday,23,January,12,16,40,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,319330,672900,551757,Segment,Pedestrian,354417,unset,EH127TZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9424075698,-3.29170148939,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.29170148939, 55.9424075698}}"
